"","ENSG","HGNC","mma_id","prot_lvl","rna_lvl","sample_no","type","type2"
"3590","ENSG00000125166","GOT2","MMA056",183729.265625,19.36854673,56,"MMUT","MMUT"
"3591","ENSG00000125166","GOT2","MMA057",275008.90625,17.86237065,57,"MMUT","MMUT"
"3592","ENSG00000125166","GOT2","MMA058",280864.125,32.85664952,58,"MMUT","MMUT"
"3593","ENSG00000125166","GOT2","MMA060",331176.5625,17.37639775,60,"MMUT","MMUT"
"3594","ENSG00000125166","GOT2","MMA061",178170.015625,14.80142673,61,"MMUT","MMUT"
"3595","ENSG00000125166","GOT2","MMA062",308939.21875,17.32541019,62,"MMUT","MMUT"
"3596","ENSG00000125166","GOT2","MMA063",375013.84375,18.79308859,63,"MMUT","MMUT"
"3597","ENSG00000125166","GOT2","MMA064",196144.4375,20.25148805,64,"MMUT","MMUT"
"3598","ENSG00000125166","GOT2","MMA065",239377.015625,19.70867744,65,"MMUT","MMUT"
"3599","ENSG00000125166","GOT2","MMA066",329694.875,16.04348063,66,"MMUT","MMUT"
"3600","ENSG00000125166","GOT2","MMA067",412023.40625,21.05813576,67,"MMUT","MMUT"
"3601","ENSG00000125166","GOT2","MMA068",204571.8125,14.56879099,68,"MMUT","MMUT"
"3602","ENSG00000125166","GOT2","MMA069",260801.15625,27.21907661,69,"MMUT","MMUT"
"3603","ENSG00000125166","GOT2","MMA070",314903.3125,12.94847386,70,"MMUT","MMUT"
"3604","ENSG00000125166","GOT2","MMA071",330905.65625,16.99154422,71,"MMUT","MMUT"
"3605","ENSG00000125166","GOT2","MMA072",186474.28125,18.58552681,72,"MMUT","MMUT"
"3606","ENSG00000125166","GOT2","MMA073",363125.84375,15.99597138,73,"MMUT","MMUT"
"3607","ENSG00000125166","GOT2","MMA074",380141.625,11.72122223,74,"MMUT","MMUT"
"3608","ENSG00000125166","GOT2","MMA075",368975.53125,12.29065568,75,"MMUT","MMUT"
"3609","ENSG00000125166","GOT2","MMA076",213891.234375,12.993518,76,"MMUT","MMUT"
"3610","ENSG00000125166","GOT2","MMA077",118984.5625,15.08945268,77,"MMUT","MMUT"
"3611","ENSG00000125166","GOT2","MMA079",305135.4375,19.24285293,79,"MMUT","MMUT"
"3612","ENSG00000125166","GOT2","MMA080",260243.3125,15.29447525,80,"MMUT","MMUT"
"3613","ENSG00000125166","GOT2","MMA081",274637.21875,22.89722853,81,"MMUT","MMUT"
"3614","ENSG00000125166","GOT2","MMA082",349806.09375,16.36497423,82,"MMUT","MMUT"
"3615","ENSG00000125166","GOT2","MMA083",197318.21875,16.46190554,83,"MMUT","MMUT"
"3616","ENSG00000125166","GOT2","MMA084",324262.78125,19.46452178,84,"MMUT","MMUT"
"3617","ENSG00000125166","GOT2","MMA085",191213.9375,10.77812483,85,"MMUT","MMUT"
"3618","ENSG00000125166","GOT2","MMA086",231828.8125,16.87112761,86,"MMUT","MMUT"
"3619","ENSG00000125166","GOT2","MMA087",222487.53125,11.78513172,87,"MMUT","MMUT"
"3620","ENSG00000125166","GOT2","MMA088",395561.71875,18.20865315,88,"MMUT","MMUT"
"3621","ENSG00000125166","GOT2","MMA090",318475.1875,16.97369179,90,"MMUT","MMUT"
"3622","ENSG00000125166","GOT2","MMA091",141371.578125,12.05595528,91,"MMUT","MMUT"
"3623","ENSG00000125166","GOT2","MMA092",355405.3125,14.2851741,92,"MMUT","MMUT"
"3624","ENSG00000125166","GOT2","MMA093",392523.25,11.20169914,93,"MMUT","MMUT"
"3625","ENSG00000125166","GOT2","MMA094",447431.34375,17.43470328,94,"MMUT","MMUT"
"3626","ENSG00000125166","GOT2","MMA095",220701.671875,13.10800315,95,"MMUT","MMUT"
"3627","ENSG00000125166","GOT2","MMA096",443869.625,18.25702661,96,"MMUT","MMUT"
"3628","ENSG00000125166","GOT2","MMA097",323689.75,10.9981941,97,"MMUT","MMUT"
"3629","ENSG00000125166","GOT2","MMA098",256255.25,15.45619905,98,"MMUT","MMUT"
"3630","ENSG00000125166","GOT2","MMA099",211734.828125,16.56847811,99,"MMUT","MMUT"
"3631","ENSG00000125166","GOT2","MMA100",616146,11.7332514,100,"MMUT","MMUT"
"3632","ENSG00000125166","GOT2","MMA101",241661.609375,12.83156455,101,"MMUT","MMUT"
"3633","ENSG00000125166","GOT2","MMA102",330907.71875,17.50426485,102,"MMUT","MMUT"
"3634","ENSG00000125166","GOT2","MMA103",290781.75,14.69808319,103,"MMUT","MMUT"
"3635","ENSG00000125166","GOT2","MMA104",256674.578125,11.04946077,104,"MMUT","MMUT"
"3636","ENSG00000125166","GOT2","MMA105",214807.296875,14.50184771,105,"MMUT","MMUT"
"3637","ENSG00000125166","GOT2","MMA106",256101.921875,11.75984147,106,"MMUT","MMUT"
"3638","ENSG00000125166","GOT2","MMA107",239494.984375,13.6168927,107,"MMUT","MMUT"
"3639","ENSG00000125166","GOT2","MMA108",228131.796875,11.69104377,108,"MMUT","MMUT"
"3640","ENSG00000125166","GOT2","MMA110",272564.21875,10.02032333,110,"MMUT","MMUT"
"3641","ENSG00000125166","GOT2","MMA111",425672.625,12.09031863,111,"MMUT","MMUT"
"3642","ENSG00000125166","GOT2","MMA112",211871.046875,11.82980894,112,"MMUT","MMUT"
"3643","ENSG00000125166","GOT2","MMA113",270114.8125,11.14329755,113,"MMUT","MMUT"
"3644","ENSG00000125166","GOT2","MMA114",158489.59375,17.81064531,114,"MMUT","MMUT"
"3645","ENSG00000125166","GOT2","MMA115",319619.90625,14.56428062,115,"MMUT","MMUT"
"3646","ENSG00000125166","GOT2","MMA116",160320.078125,12.71941316,116,"MMUT","MMUT"
"3647","ENSG00000125166","GOT2","MMA117",320001.9375,17.48777331,117,"MMUT","MMUT"
"3648","ENSG00000125166","GOT2","MMA118",314049.125,16.61457009,118,"MMUT","MMUT"
"3649","ENSG00000125166","GOT2","MMA119",167733.875,9.674001698,119,"MMUT","MMUT"
"3650","ENSG00000125166","GOT2","MMA120",295806.125,16.80859874,120,"MMUT","MMUT"
"3651","ENSG00000125166","GOT2","MMA121",156252.984375,14.42944906,121,"MMUT","MMUT"
"3652","ENSG00000125166","GOT2","MMA122",288294.3125,10.2429953,122,"MMUT","MMUT"
"3653","ENSG00000125166","GOT2","MMA124",295545.375,12.32662875,124,"MMUT","MMUT"
"3654","ENSG00000125166","GOT2","MMA125",426605.90625,13.33779926,125,"MMUT","MMUT"
"3655","ENSG00000125166","GOT2","MMA126",195308.265625,17.69781295,126,"MMUT","MMUT"
"3656","ENSG00000125166","GOT2","MMA127",270318.21875,17.74029953,127,"MMUT","MMUT"
"3657","ENSG00000125166","GOT2","MMA128",234665.84375,10.22926725,128,"MMUT","MMUT"
"3658","ENSG00000125166","GOT2","MMA129",516610.6875,14.68375081,129,"MMUT","MMUT"
"3659","ENSG00000125166","GOT2","MMA130",325409.8125,17.92773423,130,"MMUT","MMUT"
"3660","ENSG00000125166","GOT2","MMA131",447886.03125,14.26463506,131,"MMUT","MMUT"
"3661","ENSG00000125166","GOT2","MMA132",199539.46875,14.20832199,132,"MMUT","MMUT"
"3662","ENSG00000125166","GOT2","MMA133",231270.46875,10.92707402,133,"MMUT","MMUT"
"3663","ENSG00000125166","GOT2","MMA134",333529.46875,13.68117717,134,"MMUT","MMUT"
"3664","ENSG00000125166","GOT2","MMA135",177121.875,13.17250321,135,"MMUT","MMUT"
"3665","ENSG00000125166","GOT2","MMA136",182639.859375,12.2079685,136,"MMUT","MMUT"
"3666","ENSG00000125166","GOT2","MMA137",433419.625,16.71439296,137,"MMUT","MMUT"
"3667","ENSG00000125166","GOT2","MMA138",363281.75,9.64682956,138,"MMUT","MMUT"
"3668","ENSG00000125166","GOT2","MMA139",249723.296875,15.20462167,139,"MMUT","MMUT"
"3669","ENSG00000125166","GOT2","MMA140",352713.59375,30.63349114,140,"MMUT","MMUT"
"3670","ENSG00000125166","GOT2","MMA141",239230.03125,15.63878041,141,"MMUT","MMUT"
"3671","ENSG00000125166","GOT2","MMA142",357029.6875,15.11997841,142,"MMUT","MMUT"
"3672","ENSG00000125166","GOT2","MMA143",282894.03125,16.23198038,143,"MMUT","MMUT"
"3673","ENSG00000125166","GOT2","MMA144",329913.625,19.30395531,144,"MMUT","MMUT"
"3674","ENSG00000125166","GOT2","MMA145",181905.9375,10.98677074,145,"MMUT","MMUT"
"3675","ENSG00000125166","GOT2","MMA146",312000,16.84730033,146,"MMUT","MMUT"
"3676","ENSG00000125166","GOT2","MMA147",335797.03125,12.32911448,147,"MMUT","MMUT"
"3677","ENSG00000125166","GOT2","MMA148",230910.890625,15.54587133,148,"MMUT","MMUT"
"3678","ENSG00000125166","GOT2","MMA149",190861.40625,12.84105937,149,"MMUT","MMUT"
"3679","ENSG00000125166","GOT2","MMA150",333390.75,12.11261873,150,"MMUT","MMUT"
"3680","ENSG00000125166","GOT2","MMA151",201112.859375,14.14720019,151,"UNKN","REST"
"3681","ENSG00000125166","GOT2","MMA152",280861.625,10.6509876,152,"UNKN","REST"
"3682","ENSG00000125166","GOT2","MMA153",318310.25,12.76566574,153,"UNKN","REST"
"3683","ENSG00000125166","GOT2","MMA154",377574.5,17.61016458,154,"UNKN","REST"
"3684","ENSG00000125166","GOT2","MMA155",275445.53125,29.47989849,155,"UNKN","REST"
"3685","ENSG00000125166","GOT2","MMA156",513202.96875,23.4743824,156,"UNKN","REST"
"3686","ENSG00000125166","GOT2","MMA157",441298.09375,15.82871067,157,"UNKN","REST"
"3687","ENSG00000125166","GOT2","MMA158",176174,12.23225359,158,"UNKN","REST"
"3688","ENSG00000125166","GOT2","MMA159",189356.078125,14.32803271,159,"UNKN","REST"
"3689","ENSG00000125166","GOT2","MMA160",368221.59375,17.69192404,160,"UNKN","REST"
"3690","ENSG00000125166","GOT2","MMA161",273966.53125,13.43566223,161,"UNKN","REST"
"3691","ENSG00000125166","GOT2","MMA162",236106.984375,24.13084407,162,"UNKN","REST"
"3692","ENSG00000125166","GOT2","MMA163",411132.03125,16.50861319,163,"UNKN","REST"
"3693","ENSG00000125166","GOT2","MMA164",603507.4375,32.37550615,164,"UNKN","REST"
"3694","ENSG00000125166","GOT2","MMA165",443302.96875,12.92794258,165,"UNKN","REST"
"3695","ENSG00000125166","GOT2","MMA166",274734.75,12.04968756,166,"UNKN","REST"
"3696","ENSG00000125166","GOT2","MMA167",318613.03125,12.44773459,167,"UNKN","REST"
"3697","ENSG00000125166","GOT2","MMA168",349239.625,19.01630053,168,"UNKN","REST"
"3698","ENSG00000125166","GOT2","MMA169",341921.84375,14.34573835,169,"UNKN","REST"
"3699","ENSG00000125166","GOT2","MMA170",244590.640625,14.55320665,170,"UNKN","REST"
"3700","ENSG00000125166","GOT2","MMA171",521515.0625,27.46108039,171,"UNKN","REST"
"3701","ENSG00000125166","GOT2","MMA172",210743.078125,13.36449328,172,"UNKN","REST"
"3702","ENSG00000125166","GOT2","MMA173",436437.4375,18.213048,173,"UNKN","REST"
"3703","ENSG00000125166","GOT2","MMA174",246738.328125,29.05162273,174,"UNKN","REST"
"3704","ENSG00000125166","GOT2","MMA175",237867.453125,18.65343702,175,"UNKN","REST"
"3705","ENSG00000125166","GOT2","MMA176",269211.5,14.00537945,176,"UNKN","REST"
"3706","ENSG00000125166","GOT2","MMA177",258738.59375,21.00510293,177,"UNKN","REST"
"3707","ENSG00000125166","GOT2","MMA178",276531.03125,20.17475411,178,"UNKN","REST"
"3708","ENSG00000125166","GOT2","MMA179",378203.3125,17.79398493,179,"UNKN","REST"
"3709","ENSG00000125166","GOT2","MMA180",352478.0625,13.3871179,180,"UNKN","REST"
"3710","ENSG00000125166","GOT2","MMA181",271990.625,11.62827501,181,"UNKN","REST"
"3711","ENSG00000125166","GOT2","MMA182",246798.375,12.25258077,182,"UNKN","REST"
"3712","ENSG00000125166","GOT2","MMA183",453682.65625,11.95530282,183,"UNKN","REST"
"3713","ENSG00000125166","GOT2","MMA184",293822.1875,30.26494498,184,"UNKN","REST"
"3714","ENSG00000125166","GOT2","MMA185",365184.21875,14.27244225,185,"UNKN","REST"
"3715","ENSG00000125166","GOT2","MMA186",250751.15625,22.04399117,186,"UNKN","REST"
"3716","ENSG00000125166","GOT2","MMA187",235662.515625,19.65498594,187,"UNKN","REST"
"3717","ENSG00000125166","GOT2","MMA188",169779.109375,12.36368258,188,"UNKN","REST"
"3718","ENSG00000125166","GOT2","MMA189",407694.0625,18.66788564,189,"UNKN","REST"
"3719","ENSG00000125166","GOT2","MMA190",375350.84375,15.69919427,190,"UNKN","REST"
"3720","ENSG00000125166","GOT2","MMA191",267859.125,16.85691697,191,"UNKN","REST"
"3721","ENSG00000125166","GOT2","MMA192",343080.9375,15.19324498,192,"UNKN","REST"
"3722","ENSG00000125166","GOT2","MMA193",556748.625,14.5688795,193,"UNKN","REST"
"3723","ENSG00000125166","GOT2","MMA194",309290.1875,27.30099674,194,"UNKN","REST"
"3724","ENSG00000125166","GOT2","MMA195",273111.78125,18.23990507,195,"UNKN","REST"
"3725","ENSG00000125166","GOT2","MMA196",314763.40625,17.3640081,196,"UNKN","REST"
"3726","ENSG00000125166","GOT2","MMA197",237108.21875,13.24605659,197,"UNKN","REST"
"3727","ENSG00000125166","GOT2","MMA198",371939.09375,11.68579358,198,"UNKN","REST"
"3728","ENSG00000125166","GOT2","MMA199",165762.3125,19.28315249,199,"UNKN","REST"
"3729","ENSG00000125166","GOT2","MMA200",234441.0625,13.13192962,200,"UNKN","REST"
"3730","ENSG00000125166","GOT2","MMA201",137422.296875,15.76576572,201,"UNKN","REST"
"3731","ENSG00000125166","GOT2","MMA202",215475.578125,11.23792079,202,"UNKN","REST"
"3732","ENSG00000125166","GOT2","MMA203",207480.234375,17.07221188,203,"UNKN","REST"
"3733","ENSG00000125166","GOT2","MMA204",234026.75,16.71538129,204,"UNKN","REST"
"3734","ENSG00000125166","GOT2","MMA205",186967.84375,13.17853338,205,"UNKN","REST"
"3735","ENSG00000125166","GOT2","MMA206",198734.09375,16.09313812,206,"UNKN","REST"
"3736","ENSG00000125166","GOT2","MMA208",285268,15.33007097,208,"UNKN","REST"
"3737","ENSG00000125166","GOT2","MMA209",368408.40625,44.25662932,209,"UNKN","REST"
"3738","ENSG00000125166","GOT2","MMA210",209157.453125,14.55720773,210,"UNKN","REST"
"3739","ENSG00000125166","GOT2","MMA211",548083.125,14.10919143,211,"CTRL","REST"
"3740","ENSG00000125166","GOT2","MMA212",187508.9375,11.48273119,212,"CTRL","REST"
"3741","ENSG00000125166","GOT2","MMA213",256079.78125,11.45926417,213,"CTRL","REST"
"3742","ENSG00000125166","GOT2","MMA214",202710.25,18.05903071,214,"CTRL","REST"
"3743","ENSG00000125166","GOT2","MMA215",290690.34375,19.10228097,215,"CTRL","REST"
"3744","ENSG00000125166","GOT2","MMA216",224457.78125,13.78812969,216,"CTRL","REST"
"3745","ENSG00000125166","GOT2","MMA217",292307.59375,20.01282771,217,"CTRL","REST"
"3746","ENSG00000125166","GOT2","MMA218",239890.890625,10.7169935,218,"CTRL","REST"
"3747","ENSG00000125166","GOT2","MMA219",274784.59375,11.04821003,219,"CTRL","REST"
"3748","ENSG00000125166","GOT2","MMA220",329915.03125,43.47758149,220,"CTRL","REST"
"3749","ENSG00000125166","GOT2","MMA222",263198.28125,20.92000375,222,"CTRL","REST"
"3750","ENSG00000125166","GOT2","MMA223",278300.125,15.03437042,223,"CTRL","REST"
"3751","ENSG00000125166","GOT2","MMA224",499951.59375,13.27980111,224,"CTRL","REST"
"3752","ENSG00000125166","GOT2","MMA225",319592.125,8.720119186,225,"CTRL","REST"
"3753","ENSG00000125166","GOT2","MMA226",354141.53125,10.54166531,226,"CTRL","REST"
"3754","ENSG00000125166","GOT2","MMA227",186748.75,11.22602259,227,"CTRL","REST"
"3755","ENSG00000125166","GOT2","MMA228",259948.15625,15.44450393,228,"CTRL","REST"
"3756","ENSG00000125166","GOT2","MMA229",188292.796875,15.77990567,229,"CTRL","REST"
"3757","ENSG00000125166","GOT2","MMA230",343070.78125,12.95408755,230,"CTRL","REST"
"3758","ENSG00000131473","ACLY","MMA001",367542.15625,63.71718121,1,"MMUT","MMUT"
"3759","ENSG00000131473","ACLY","MMA002",621070.9375,40.05837915,2,"MMUT","MMUT"
"3760","ENSG00000131473","ACLY","MMA003",887469.8125,25.94223633,3,"MMUT","MMUT"
"3761","ENSG00000131473","ACLY","MMA004",499376.9375,35.50274552,4,"MMUT","MMUT"
"3762","ENSG00000131473","ACLY","MMA005",358370.8125,40.49002134,5,"MMUT","MMUT"
"3763","ENSG00000131473","ACLY","MMA006",632124.875,33.70704654,6,"MMUT","MMUT"
"3764","ENSG00000131473","ACLY","MMA007",321807.21875,27.18924752,7,"MMUT","MMUT"
"3765","ENSG00000131473","ACLY","MMA008",546739.6875,45.00230451,8,"MMUT","MMUT"
"3766","ENSG00000131473","ACLY","MMA009",423978.78125,19.479806,9,"MMUT","MMUT"
"3767","ENSG00000131473","ACLY","MMA010",298326.9375,26.12208613,10,"MMUT","MMUT"
"3768","ENSG00000131473","ACLY","MMA011",400473.0625,25.87125963,11,"MMUT","MMUT"
"3769","ENSG00000131473","ACLY","MMA012",820538,52.2917267,12,"MMUT","MMUT"
"3770","ENSG00000131473","ACLY","MMA013",527408.0625,31.47814619,13,"MMUT","MMUT"
"3771","ENSG00000131473","ACLY","MMA014",648053,25.07569222,14,"MMUT","MMUT"
"3772","ENSG00000131473","ACLY","MMA015",1568438.75,55.95505242,15,"MMUT","MMUT"
"3773","ENSG00000131473","ACLY","MMA016",193998.796875,46.40206203,16,"MMUT","MMUT"
"3774","ENSG00000131473","ACLY","MMA017",686000.6875,27.3718547,17,"MMUT","MMUT"
"3775","ENSG00000131473","ACLY","MMA018",332837.71875,28.60170909,18,"MMUT","MMUT"
"3776","ENSG00000131473","ACLY","MMA019",928953.375,28.32596704,19,"MMUT","MMUT"
"3777","ENSG00000131473","ACLY","MMA020",269847.71875,27.02708473,20,"MMUT","MMUT"
"3778","ENSG00000131473","ACLY","MMA021",262274.875,19.28246091,21,"MMUT","MMUT"
"3779","ENSG00000131473","ACLY","MMA023",188180.453125,28.1422634,23,"MMUT","MMUT"
"3780","ENSG00000131473","ACLY","MMA024",207141.84375,29.79859126,24,"MMUT","MMUT"
"3781","ENSG00000131473","ACLY","MMA025",443476.09375,35.84565085,25,"MMUT","MMUT"
"3782","ENSG00000131473","ACLY","MMA026",252606,36.20722207,26,"MMUT","MMUT"
"3783","ENSG00000131473","ACLY","MMA027",569577.4375,54.99893161,27,"MMUT","MMUT"
"3784","ENSG00000131473","ACLY","MMA028",325657.625,56.05264678,28,"MMUT","MMUT"
"3785","ENSG00000131473","ACLY","MMA029",318677.375,38.88399809,29,"MMUT","MMUT"
"3786","ENSG00000131473","ACLY","MMA030",366702.03125,43.33338828,30,"MMUT","MMUT"
"3787","ENSG00000131473","ACLY","MMA031",330763.5,61.00906435,31,"MMUT","MMUT"
"3788","ENSG00000131473","ACLY","MMA032",331644.625,30.33615773,32,"MMUT","MMUT"
"3789","ENSG00000131473","ACLY","MMA033",410336.34375,48.06441489,33,"MMUT","MMUT"
"3790","ENSG00000131473","ACLY","MMA034",569769.9375,46.50565698,34,"MMUT","MMUT"
"3791","ENSG00000131473","ACLY","MMA035",571389.5,59.28647391,35,"MMUT","MMUT"
"3792","ENSG00000131473","ACLY","MMA036",189740.53125,27.53500249,36,"MMUT","MMUT"
"3793","ENSG00000131473","ACLY","MMA037",254643.453125,58.63189455,37,"MMUT","MMUT"
"3794","ENSG00000131473","ACLY","MMA038",470043,44.33210084,38,"MMUT","MMUT"
"3795","ENSG00000131473","ACLY","MMA039",300261.53125,28.04604716,39,"MMUT","MMUT"
"3796","ENSG00000131473","ACLY","MMA040",680919.875,30.57328635,40,"MMUT","MMUT"
"3797","ENSG00000131473","ACLY","MMA041",443374.9375,58.59842054,41,"MMUT","MMUT"
"3798","ENSG00000131473","ACLY","MMA042",494099.21875,29.6068099,42,"MMUT","MMUT"
"3799","ENSG00000131473","ACLY","MMA043",556553.5,54.07004607,43,"MMUT","MMUT"
"3800","ENSG00000131473","ACLY","MMA044",394947.59375,48.73401745,44,"MMUT","MMUT"
"3801","ENSG00000131473","ACLY","MMA045",550704,33.06621846,45,"MMUT","MMUT"
"3802","ENSG00000131473","ACLY","MMA046",530039.0625,32.58530525,46,"MMUT","MMUT"
"3803","ENSG00000131473","ACLY","MMA047",378665.0625,48.48432154,47,"MMUT","MMUT"
"3804","ENSG00000131473","ACLY","MMA048",368691.84375,35.74387257,48,"MMUT","MMUT"
"3805","ENSG00000131473","ACLY","MMA049",993754.875,53.19915561,49,"MMUT","MMUT"
"3806","ENSG00000131473","ACLY","MMA050",515881.5625,49.78732619,50,"MMUT","MMUT"
"3807","ENSG00000131473","ACLY","MMA051",477416.8125,65.17284039,51,"MMUT","MMUT"
"3808","ENSG00000131473","ACLY","MMA052",355216.3125,49.86155917,52,"MMUT","MMUT"
"3809","ENSG00000131473","ACLY","MMA053",353285,40.74133134,53,"MMUT","MMUT"
"3810","ENSG00000131473","ACLY","MMA055",212228.1875,37.38708915,55,"MMUT","MMUT"
"3811","ENSG00000131473","ACLY","MMA056",1174894.375,60.41269249,56,"MMUT","MMUT"
"3812","ENSG00000131473","ACLY","MMA057",1277215.25,54.13128334,57,"MMUT","MMUT"
"3813","ENSG00000131473","ACLY","MMA058",520367.125,77.2424102,58,"MMUT","MMUT"
"3814","ENSG00000131473","ACLY","MMA060",396257.09375,34.31872915,60,"MMUT","MMUT"
"3815","ENSG00000131473","ACLY","MMA061",321428.1875,27.74266532,61,"MMUT","MMUT"
"3816","ENSG00000131473","ACLY","MMA062",391903.5,36.21888506,62,"MMUT","MMUT"
"3817","ENSG00000131473","ACLY","MMA063",416803.65625,44.57076723,63,"MMUT","MMUT"
"3818","ENSG00000131473","ACLY","MMA064",628504.25,71.76846674,64,"MMUT","MMUT"
"3819","ENSG00000131473","ACLY","MMA065",539877.9375,45.0126003,65,"MMUT","MMUT"
"3820","ENSG00000131473","ACLY","MMA066",337403.40625,43.3501825,66,"MMUT","MMUT"
"3821","ENSG00000131473","ACLY","MMA067",498529.3125,35.28464434,67,"MMUT","MMUT"
"3822","ENSG00000131473","ACLY","MMA068",509720.125,38.98806327,68,"MMUT","MMUT"
"3823","ENSG00000131473","ACLY","MMA069",1563175.25,77.64573905,69,"MMUT","MMUT"
"3824","ENSG00000131473","ACLY","MMA070",539348.1875,31.54576443,70,"MMUT","MMUT"
"3825","ENSG00000131473","ACLY","MMA071",633875.5625,39.11851737,71,"MMUT","MMUT"
"3826","ENSG00000131473","ACLY","MMA072",991143.6875,82.23856906,72,"MMUT","MMUT"
"3827","ENSG00000131473","ACLY","MMA073",390471.1875,31.40108763,73,"MMUT","MMUT"
"3828","ENSG00000131473","ACLY","MMA074",146560.890625,27.86895477,74,"MMUT","MMUT"
"3829","ENSG00000131473","ACLY","MMA075",401599.5625,42.10856259,75,"MMUT","MMUT"
"3830","ENSG00000131473","ACLY","MMA076",344760.625,27.11746211,76,"MMUT","MMUT"
"3831","ENSG00000131473","ACLY","MMA077",349307.21875,31.26113218,77,"MMUT","MMUT"
"3832","ENSG00000131473","ACLY","MMA079",306436.25,70.2520516,79,"MMUT","MMUT"
"3833","ENSG00000131473","ACLY","MMA080",273904.09375,30.74670463,80,"MMUT","MMUT"
"3834","ENSG00000131473","ACLY","MMA081",258963.9375,32.13147954,81,"MMUT","MMUT"
"3835","ENSG00000131473","ACLY","MMA082",561427.9375,48.20117117,82,"MMUT","MMUT"
"3836","ENSG00000131473","ACLY","MMA083",623587.9375,30.74781036,83,"MMUT","MMUT"
"3837","ENSG00000131473","ACLY","MMA084",598622,29.65052156,84,"MMUT","MMUT"
"3838","ENSG00000131473","ACLY","MMA085",259003.9375,24.66542063,85,"MMUT","MMUT"
"3839","ENSG00000131473","ACLY","MMA086",269953,32.8777434,86,"MMUT","MMUT"
"3840","ENSG00000131473","ACLY","MMA087",362541.03125,43.15594231,87,"MMUT","MMUT"
"3841","ENSG00000131473","ACLY","MMA088",730534.3125,35.57935802,88,"MMUT","MMUT"
"3842","ENSG00000131473","ACLY","MMA090",216895.921875,32.65032222,90,"MMUT","MMUT"
"3843","ENSG00000131473","ACLY","MMA091",303520.25,20.34805168,91,"MMUT","MMUT"
"3844","ENSG00000131473","ACLY","MMA092",485715.0625,35.30372469,92,"MMUT","MMUT"
"3845","ENSG00000131473","ACLY","MMA093",253237.265625,34.38309258,93,"MMUT","MMUT"
"3846","ENSG00000131473","ACLY","MMA094",291119.375,27.24129722,94,"MMUT","MMUT"
"3847","ENSG00000131473","ACLY","MMA095",613948.375,27.6371595,95,"MMUT","MMUT"
"3848","ENSG00000131473","ACLY","MMA096",368864.78125,43.225501,96,"MMUT","MMUT"
"3849","ENSG00000131473","ACLY","MMA097",220130.515625,27.86178433,97,"MMUT","MMUT"
"3850","ENSG00000131473","ACLY","MMA098",409890.90625,24.09563046,98,"MMUT","MMUT"
"3851","ENSG00000131473","ACLY","MMA099",357408.8125,36.74419513,99,"MMUT","MMUT"
"3852","ENSG00000131473","ACLY","MMA100",339663.59375,25.62889798,100,"MMUT","MMUT"
"3853","ENSG00000131473","ACLY","MMA101",461258.40625,37.7960223,101,"MMUT","MMUT"
"3854","ENSG00000131473","ACLY","MMA102",521553.125,64.88376989,102,"MMUT","MMUT"
"3855","ENSG00000131473","ACLY","MMA103",623155.4375,37.62771695,103,"MMUT","MMUT"
"3856","ENSG00000131473","ACLY","MMA104",211636.265625,23.1321948,104,"MMUT","MMUT"
"3857","ENSG00000131473","ACLY","MMA105",469168.46875,35.71888859,105,"MMUT","MMUT"
"3858","ENSG00000131473","ACLY","MMA106",256064.765625,29.60800926,106,"MMUT","MMUT"
"3859","ENSG00000131473","ACLY","MMA107",347795.28125,40.24651089,107,"MMUT","MMUT"
"3860","ENSG00000131473","ACLY","MMA108",323585.59375,30.56680394,108,"MMUT","MMUT"
"3861","ENSG00000131473","ACLY","MMA110",201045.828125,30.15533356,110,"MMUT","MMUT"
"3862","ENSG00000131473","ACLY","MMA111",213549.078125,25.16398642,111,"MMUT","MMUT"
"3863","ENSG00000131473","ACLY","MMA112",391410,30.95117408,112,"MMUT","MMUT"
"3864","ENSG00000131473","ACLY","MMA113",305080.375,27.72089793,113,"MMUT","MMUT"
"3865","ENSG00000131473","ACLY","MMA114",579998.1875,51.84136703,114,"MMUT","MMUT"
"3866","ENSG00000131473","ACLY","MMA115",275682,36.19326963,115,"MMUT","MMUT"
"3867","ENSG00000131473","ACLY","MMA116",791481.5625,28.97846896,116,"MMUT","MMUT"
"3868","ENSG00000131473","ACLY","MMA117",459915,46.12781969,117,"MMUT","MMUT"
"3869","ENSG00000131473","ACLY","MMA118",394133.90625,43.80331628,118,"MMUT","MMUT"
"3870","ENSG00000131473","ACLY","MMA119",600599.875,8.7903192,119,"MMUT","MMUT"
"3871","ENSG00000131473","ACLY","MMA120",386696.03125,44.42928236,120,"MMUT","MMUT"
"3872","ENSG00000131473","ACLY","MMA121",432456.25,24.71936241,121,"MMUT","MMUT"
"3873","ENSG00000131473","ACLY","MMA122",381533.3125,32.1545017,122,"MMUT","MMUT"
"3874","ENSG00000131473","ACLY","MMA124",208517,20.10778227,124,"MMUT","MMUT"
"3875","ENSG00000131473","ACLY","MMA125",336397.78125,38.83747816,125,"MMUT","MMUT"
"3876","ENSG00000131473","ACLY","MMA126",424475.65625,40.75746487,126,"MMUT","MMUT"
"3877","ENSG00000131473","ACLY","MMA127",389988.40625,42.94655522,127,"MMUT","MMUT"
"3878","ENSG00000131473","ACLY","MMA128",502318.78125,33.34406149,128,"MMUT","MMUT"
"3879","ENSG00000131473","ACLY","MMA129",295424.625,36.29065949,129,"MMUT","MMUT"
